institute_num,semester,course_name,studyyear,course_name_tomatch,matched_name,matched_name_full,matched_id,matched_dist
2300,F16,International Organizations And Cooperation.,15/16,International Organizations And Cooperation., International Organizations and Cooperation, COURSE: International Organizations and Cooperation,ASTK15389U ,2
2300,F16,"The Politics Of International Banking - Power, Finances And The Struggle To Regulate Banks After The Crisis.",15/16,"The Politics Of International Banking - Power, Finances And The Struggle To Regulate Banks After The Crisis.", The Politics of the European Union - Central Structures and Processes of the EU, JEAN MONNET: The Politics of the European Union - Central Structures and Processes of the EU,ASTK15349U ,67
2300,F16,"Forsvarspolitik Og Strategisk Ledelse: Scenarier, Trusler Og Beslutninger.",15/16," Scenarier, Trusler Og Beslutninger."," Scenarier, Trusler og Beslutninger"," UDBUD: Forsvarspolitik og Strategisk Ledelse: Scenarier, Trusler og Beslutninger",ASTK15391U ,1
2300,F16,Understanding Neoliberalism: Introduction To Theories Of Neoliberalism In Ipe.,15/16, Introduction To Theories Of Neoliberalism In Ipe., introduction to theories of Neoliberalism in IPE, COURSE: Understanding Neoliberalism: introduction to theories of Neoliberalism in IPE,ASTK15393U ,1
2300,F16,Armed Groups In The Middle East.,15/16,Armed Groups In The Middle East., Armed Groups in the Middle East, COURSE: Armed Groups in the Middle East,ASTK15394U ,2
2300,F16,Righting Wrongs Or Wronging Rights? Human Rights And Their Discontents,15/16,Righting Wrongs Or Wronging Rights? Human Rights And Their Discontents, Righting wrongs or wronging rights? Human rights and their discontents, COURSE: Righting wrongs or wronging rights? Human rights and their discontents,ASTK15385U ,1
2300,F16,Holdets Time,15/16,Holdets Time, Metode 2, Metode 2,ASTB05009U ,10
2300,F16,Thesis Seminar,15/16,Thesis Seminar, Specialeseminar, Specialeseminar,ASTK05400U ,7
2300,F16,Organizational Management And Leadership.,15/16,Organizational Management And Leadership.," Organisation, Management and Risk Communication"," Organisation, Management and Risk Communication",ASRK14004U ,21
2300,E15,New Approached To Elections And Public Opinion,15/16,New Approached To Elections And Public Opinion, Knowledge Production and Evaluation, Knowledge Production and Evaluation,ASRK14003U ,29
2300,E15,International Politik,15/16,International Politik, International Politik, International Politik,ASTB05016U ,1
2300,E15,Metode 1,15/16,Metode 1, Metode 1, Metode 1,ASTB05010U ,1
2300,E15,Offentlig Ret,15/16,Offentlig Ret, Offentlig ret, Offentlig ret,ASTB05018U ,1
2300,E15,Bachelorprojekt,15/16,Bachelorprojekt, Bachelorprojekt, Bachelorprojekt,ASTB05020U ,1
2300,E15,Holdets Time,15/16,Holdets Time, Metode 2, Metode 2,ASTB05009U ,10
2300,E15,Specialeseminar,15/16,Specialeseminar, Specialeseminar, Specialeseminar,ASTK05400U ,1
2300,E15,Effektstyring I Den Offentlige Sektor,15/16,Effektstyring I Den Offentlige Sektor, Effektstyring i den offentlig sektor, Udbud: Effektstyring i den offentlig sektor,ASTK15334U ,2
2300,E15,Sammenlignende Statskundskab,15/16,Sammenlignende Statskundskab, Sammenlignende Statskundskab, Sammenlignende Statskundskab,ASTB12004U ,1
2300,E15,Makroøkonomi,15/16,Makroøkonomi, Makroøkonomi, Makroøkonomi,ASTB12006U ,1
2300,E15,Jean Monnet The Politics Of The European Union - Central Structures And Processes Of The Eu,15/16,Jean Monnet The Politics Of The European Union - Central Structures And Processes Of The Eu, The Politics of the European Union - Central Structures and Processes of the EU, JEAN MONNET: The Politics of the European Union - Central Structures and Processes of the EU,ASTK15349U ,11
2300,E15,Bargaining And International Politics.,15/16,Bargaining And International Politics.,Bargaining and International Politics, COURSE:Bargaining and International Politics,ASTK15350U ,1
2300,E15,Critical Ir And Security Studies: The Postcolonial Challenge,15/16, The Postcolonial Challenge, The postcolonial challenge, COURSE: Critical IR and Security Studies: The postcolonial challenge,ASTK15351U ,0
2300,E15,Climate Politics From The Global To The Local Level,15/16,Climate Politics From The Global To The Local Level, Climate politics from the global to the local level, COURSE: Climate politics from the global to the local level,ASTK15352U ,1
2300,E15,Ideas In Political Science And International Relations,15/16,Ideas In Political Science And International Relations, Ideas in Political analysis and International Realations, Course: Ideas in Political analysis and International Realations,ASTK15354U ,10
2300,E15,Diplomati I Forandring,15/16,Diplomati I Forandring, Diplomati i forandring, Udbud: Diplomati i forandring,ASTK15335U ,1
2300,E15,Budgetlægning Og Økonomistyring I Staten,15/16,Budgetlægning Og Økonomistyring I Staten, Budgetlægning og økonomistyring i staten, Udbud: Budgetlægning og økonomistyring i staten,ASTK15336U ,1
2300,E15,Mellemøsten Og Den Aktuelle Verdensorden,15/16,Mellemøsten Og Den Aktuelle Verdensorden, Mellemøsten og den aktuelle verdensorden, Udbud: Mellemøsten og den aktuelle verdensorden,ASTK15338U ,1
2300,E15,`Os Og Dem?` - Indvandrings- Og Integrationspolitik I Vesteuropa,15/16,`Os Og Dem?` - Indvandrings- Og Integrationspolitik I Vesteuropa," ""Os og dem"" - Indvandrings- og integrationspolitik i Vesteuropa"," Udbud: ""Os og dem"" - Indvandrings- og integrationspolitik i Vesteuropa",ASTK15339U ,4
2300,E15,Videregående Kvantitative Metoder,15/16,Videregående Kvantitative Metoder, Videregående kvalitative analyser med NVivo, SEMINAR: Videregående kvalitative analyser med NVivo,ASTK15652U ,19
2300,E15,Videregående Kvalitative Analyser Med Nvivo,15/16,Videregående Kvalitative Analyser Med Nvivo, Videregående kvalitative analyser med NVivo, SEMINAR: Videregående kvalitative analyser med NVivo,ASTK15652U ,1
2300,E15,Massen - Mellem Barbari Og Civilisation,15/16,Massen - Mellem Barbari Og Civilisation, Massen - mellem civilisation og barbari, Udbud: Massen - mellem civilisation og barbari,ASTK15342U ,21
2300,E15,Comparative Lobbying And Lobbying Regulations,15/16,Comparative Lobbying And Lobbying Regulations, Comparative lobbying and lobbying regulation, Course: Comparative lobbying and lobbying regulation,ASTK15343U ,2
2300,E15,"Foucault`S Political Challenge: Sovereignty, Security And Government By Truth",15/16," Sovereignty, Security And Government By Truth", Security Studies and Strategy, Security Studies and Strategy,ASRK14000U ,28
2300,E15,The Politics Of Citizenship In A Transnational Age: Theories And Key Issues,15/16, Theories And Key Issues, Theories and Key Issues, Course: The Politics of Citenzenship in a Transnational Age: Theories and Key Issues,ASTK15344U ,0
2300,E15,Credibility And Crisis: The Politics Of Macroeconomic Governance In Hard Times,15/16, The Politics Of Macroeconomic Governance In Hard Times, the politics of macroeconomic governance in hard times, COURSE: Credibility and crisis: the politics of macroeconomic governance in hard times,ASTK15346U ,0
2300,E15,Introduction To Game Theory,15/16,Introduction To Game Theory, Introduction to Game Theory, COURSE: Introduction to Game Theory,ASTK15347U ,1
2300,E15,Politics Of Reconciliation In Northeast Asia,15/16,Politics Of Reconciliation In Northeast Asia, Politics of Reconciliation in North-east Asia, CANCELLED - COURSE: Politics of Reconciliation in North-east Asia,ASTK15348U ,2
2300,E15,The Politics Of Crisis And Austerity,15/16,The Politics Of Crisis And Austerity, The politics of Crisis and Austerity, Course: The politics of Crisis and Austerity,ASTK15355U ,1
2300,E15,The `Politics Of Political Islam,15/16,The `Politics Of Political Islam, The 'politics' of Political Islam, COURSE: The 'politics' of Political Islam,ASTK15357U ,3
2300,E15,Ir And Social Media: Theory And Cases,15/16, Theory And Cases,Theory and Cases, COURSE: IR and Social Media:Theory and Cases,ASTK15359U ,1
2300,E15,Policing Cyberspace: The Politics Of Cyber Security,15/16, The Politics Of Cyber Security, The Politics of Cyber Security, COURSE: Policing Cyberspace: The Politics of Cyber Security,ASTK15360U ,0
2300,E15,National Forvaltning,15/16,National Forvaltning, National forvaltning, National forvaltning,ASTB12007U ,1
2300,E15,Samarbejdsdreven Politikskabelse - Offentlig Sektor Innovation?,15/16,Samarbejdsdreven Politikskabelse - Offentlig Sektor Innovation?, Samarbejdsdreven politikskabelse - offentlig sektor innovation?, SEMINAR: Samarbejdsdreven politikskabelse - offentlig sektor innovation?,ASTK15615U ,1
2300,E15,Global Klimapoli-Tik: Har Demokrati-Et Spillet Fallit?,15/16, Har Demokrati-Et Spillet Fallit?, Har demokrativet spillet fallit?, SEMINAR: Global klimapolitik: Har demokrativet spillet fallit?,ASTK15616U ,1
2300,E15,Partier Som Medlems- Og Kampagneorganisationer,15/16,Partier Som Medlems- Og Kampagneorganisationer, Partier som medlems-og kampagneorganisationer, SEMINAR: Partier som medlems-og kampagneorganisationer,ASTK15617U ,2
2300,E15,Ledelse: Offentlig Ledelse I Organisationsteoretisk Kontekst,15/16, Offentlig Ledelse I Organisationsteoretisk Kontekst, Offentlig ledelse i organisationsteoretisk kontekst, SEMINAR: Ledelse: Offentlig ledelse i organisationsteoretisk kontekst,ASTK15618U ,0
2300,E15,Styring Og Evaluering,15/16,Styring Og Evaluering, Styring og evaluering, SEMINAR: Styring og evaluering,ASTK15619U ,1
2300,E15,Projektledelse I Organisationer,15/16,Projektledelse I Organisationer, Projektledelse i organisationer, Seminar: Projektledelse i organisationer,ASTK15620U ,1
2300,E15,Besparelser Og Budgetreform I Den Offentlige Sektor,15/16,Besparelser Og Budgetreform I Den Offentlige Sektor, Besparelser og budgetreform i den offentlige sektor, Seminar: Besparelser og budgetreform i den offentlige sektor,ASTK15621U ,1
2300,E15,Det Danske Kommunestyre - Velfærdssamfundets Maskinrum,15/16,Det Danske Kommunestyre - Velfærdssamfundets Maskinrum, Det danske kommunestyre - velfærdssamfundets maskinrum, Seminar: Det danske kommunestyre - velfærdssamfundets maskinrum,ASTK15622U ,1
2300,E15,Det Europæiske Udenrigspolitiske Samarbejde Og Eu Som International Aktør,15/16,Det Europæiske Udenrigspolitiske Samarbejde Og Eu Som International Aktør, Det europæiske udenrigspolitiske samarbejde og EU som international aktør, Seminar: Det europæiske udenrigspolitiske samarbejde og EU som international aktør,ASTK15624U ,1
2300,E15,Visuelle Mediers Betydning For Krig Og Konflikt,15/16,Visuelle Mediers Betydning For Krig Og Konflikt, Visuelle Mediers betydning for krig og konflikt, Seminar: Visuelle Mediers betydning for krig og konflikt,ASTK15626U ,1
2300,E15,"Diskursanalyse, Konflikter Og International Politik Teori",15/16,"Diskursanalyse, Konflikter Og International Politik Teori"," Diskursanalyse, konflikter og International Politisk Teori"," Seminar: Diskursanalyse, konflikter og International Politisk Teori",ASTK15627U ,2
2300,E15,International Aspects Of State Fragility,15/16,International Asp Of State Fragility, International Asp of State Fragility, COURSE: International Aspects of State Fragility,ASTK15356U ,1
2300,E15,International Courts And Tribunals And The Politics Of Dispute Settlement: An Introduction,15/16, An Introduction, An Introduction, Seminar: International Courts and Tribunals and the Politics of Dispute Settlement: An Introduction,ASTK15629U ,0
2300,E15,Politisk Adfærd,15/16,Politisk Adfærd, Politisk adfærd, UDBUD: Politisk adfærd,ASTK15331U ,1
2300,E15,Nye Former For Politisk Deltagelse,15/16,Nye Former For Politisk Deltagelse, Nye former for politisk deltagelse, Udbud: Nye former for politisk deltagelse,ASTK15332U ,1
2300,E15,Organisation: Organisationsteori Og Offentlige Organisationer,15/16, Organisationsteori Og Offentlige Organisationer, Organisationsteori og offentlige organisationer, Udbud: Organisation: Organisationsteori og offentlige organisationer,ASTK15333U ,0
2300,E15,"Greenland At The Crossroads: Climate Change, Asian Interests In The Arctic And Developments In Greenland",15/16," Climate Change, Asian Interests In The Arctic And Developments In Greenland"," Climate Change, Asian Interests in the Arctic and developments in Greenland"," COURSE: Greenland at the Crossroads: Climate Change, Asian Interests in the Arctic and developments in Greenland",ASTK15364U ,0
2300,E15,New Threats In The Actic,15/16,New Threats In The Actic, New threats in the Arctic, COURSE: New threats in the Arctic,ASTK15365U ,2
2300,E15,Power Relationships In The European Union,15/16,Power Relationships In The European Union, Power relationshops in the European Union, Seminar: Power relationshops in the European Union,ASTK15628U ,2
2300,E15,The Danish Labour Market In International Perspective,15/16,The Danish Labour Market In International Perspective, The Danish Labour Market in International Perspective, COURSE: The Danish Labour Market in International Perspective,ASTK15369U ,1
2300,E15,"Approaches To International Conflicts: International Relations, Diplomacy And Conflict Studies",15/16," International Relations, Diplomacy And Conflict Studies"," International Relations, Diplomacy and Conflict Studies"," COURSE: Approaches to International Conflicts: International Relations, Diplomacy and Conflict Studies",ASTK15371U ,0
2300,E15,Ideology And Political Discourse,15/16,Ideology And Political Discourse, Ideology and Political Discourse, Seminar: Ideology and Political Discourse,ASTK15630U ,1
2300,E15,Global Public Governance,15/16,Global Public Governance, Global Public Governance, SEMINAR: Global Public Governance,ASTK15631U ,1
2300,E15,The Politics Of Global Finance,15/16,The Politics Of Global Finance, The politics of global finance, COURSE: The politics of global finance,ASTK15633U ,1
2300,E15,Eksternt Og Internt Regnskab For Virksomheder Og Den Offentlige Sektor,15/16,Eksternt Og Internt Regnskab For Virksomheder Og Den Offentlige Sektor, Eksternt og Internt regnskab for virksomheder og den offentlige sektor, SEMINAR: Eksternt og Internt regnskab for virksomheder og den offentlige sektor,ASTK15635U ,1
2300,E15,Kvalitative Studier Af Politik Og - Lived Experience,15/16,Kvalitative Studier Af Politik Og - Lived Experience," Kvalitative studier af Politik og ""Lived Experience"""," SEMINAR: Kvalitative studier af Politik og ""Lived Experience""",ASTK15636U ,4
2300,E15,Security Studies And Strategy,15/16,Security Studies And Strategy, Security Studies and Strategy, Security Studies and Strategy,ASRK14000U ,1
2300,E15,Political Risk Analysis,15/16,Political Risk Analysis, Political Risk Analysis, Political Risk Analysis,ASRK14001U ,1
2300,E15,Security Risk Management,15/16,Security Risk Management, Security Risk Management, Security Risk Management,ASRK14002U ,1
2300,E15,Knowledge Production And Evaluation,15/16,Knowledge Production And Evaluation, Knowledge Production and Evaluation, Knowledge Production and Evaluation,ASRK14003U ,1
2300,E15,Intelligence,15/16,Intelligence, Intelligence, Intelligence,ASRK14005U ,1
2300,E15,Transformations Of The Public Private Divide,15/16,Transformations Of The Public Private Divide, Transformation of the Public-Private divide, Transformation of the Public-Private divide,ASRK14006U ,3
2300,E15,Global Klimapolitik: Har Demokratiet Spillet Fallit?,15/16, Har Demokratiet Spillet Fallit?, Har demokrativet spillet fallit?, SEMINAR: Global klimapolitik: Har demokrativet spillet fallit?,ASTK15616U ,1
2300,E15,Skriftlig Og Digital Formidling,15/16,Skriftlig Og Digital Formidling, Skriftlig og digital formidling, SEMINAR: Skriftlig og digital formidling,ASTK15321U ,1
2300,E15,Advanced Quantitative Methods In Political Science,15/16,Advanced Quantitative Methods In Political Science, Advanced Quantitative Methods in Political Science, COURSE: Advanced Quantitative Methods in Political Science,ASTK15409U ,1
2300,E15,"From Theory To Methods Workshop: International Relations, Diplomacy And Conflict Studies",15/16," International Relations, Diplomacy And Conflict Studies"," International Relations, Diplomacy and Conflict Studies"," COURSE: Approaches to International Conflicts: International Relations, Diplomacy and Conflict Studies",ASTK15371U ,0
2300,F16,Academic Interviewing.,15/16,Academic Interviewing., Academic Interviewing, COURSE: Academic Interviewing,ASTK15653U ,2
2300,F16,Climate Change Adaptation - Building Resilience In Cities,15/16,Climate Change Adaptation - Building Resilience In Cities, Climate Change adaptation - building resilience in cities, COURSE: Climate Change adaptation - building resilience in cities,ASTK15412U ,1
