module,error,studyyear,institute_num
"2200-B5-5F18;Financial Frictions, Liquidity and the Business Cycle",1,17/18,2200
2200-B5-5F18;Social Data Science,1,17/18,2200
2200-B5-5F18;Dynamiske modeller (undervisning),1,17/18,2200
2200-B5-5F18;LineÃ¦re modeller,1,17/18,2200
2200-B5-5F18;The Economic History of Europe,1,17/18,2200
2200-B5-5F18;VideregÃ¥ende statistik,0,17/18,2200
2200-B5-5F18;Behavioral Experimental Economics,1,17/18,2200
2200-B5-5F18;Organization Theory,1,17/18,2200
2200-B5-5F18;Bayesian Econometrics,1,17/18,2200
2200-E17;Seminar: Applied Corporate Finance,0,17/18,2200
2200-E17;Seminar: Anv. Corp Finance DK,0,17/18,2200
2200-F18;Seminar: Financing of the health care sector,1,17/18,2200
2200-F18;Seminar: Telecommunications Economics,1,17/18,2200
2200-F18;Seminar: Environmental Economics,1,17/18,2200
"2200-F18;Seminar: Measuring health Effects, Modelling Health Economic Analysis",1,17/18,2200
2200-B5-5F17;Social Data Science,0,17/18,2200
2200-B5-5F17;Tax Policy,0,17/18,2200
2200-B5-5F17;Entrepreneurship,1,17/18,2200
2200-B5-5F17;Applied Economics,0,17/18,2200
2200-F18;Seminar: Monte Carlo metoder i Ã¸konometri og finansiering,0,17/18,2200
2200-B5-5F18;Tax Policy,1,17/18,2200
2300-F18;Udbud: Komparativ politik 1.,1,17/18,2300
2300-F18;Udbud: Komparativ politik 1.,1,17/18,2300
2300-E17;International politik 1.,0,17/18,2300
2300-E17;Dansk og komparativ politik 1,0,17/18,2300
2300-E17;Introduktion til politologiske problemstillinger.,0,17/18,2300
2300-E17;Politisk teori 1.,0,17/18,2300
2300-E17;Videnskabsteori og metodologi.,0,17/18,2300
2300-E17;Democratisation.,0,17/18,2300
"2300-E17;Geopolitics, Democracy Promotion, or Cultural Identity?",0,17/18,2300
"2300-E17;Diskursanalyse, konflikter og International Politisk Teori",0,17/18,2300
2300-E17;Kan vÃ¦lgerne holde politikerne ansvarlige?,1,17/18,2300
2300-E17;Re-Orientationg International Relations: Asian Perspectives on World Politics.,0,17/18,2300
2300-E17;Climate Science and Politics.,0,17/18,2300
2300-E17;The Tools of Government Revisited: Policy design and instrumentation in the information age.,0,17/18,2300
"2300-E17;The rise of populism: actors, causes and implications.",1,17/18,2300
2300-E17;Impact Evaluation: Estimating the Causal Effects of Policies and Programs,0,17/18,2300
2300-E17;Nye aktÃ¸rer i politik.,0,17/18,2300
2300-E17;Disinformation and Propaganda on Social Media.,0,17/18,2300
2300-E17;Budgetter og regnskaber for virksomheder og offentlige myndigheder.,0,17/18,2300
2300-E17;Xi JinpingÂ´s anti-corruption campaign in China.,0,17/18,2300
2300-E17;Xi JinpingÂ´s anti-corruption campaign in China.,0,17/18,2300
2300-E17;EU social policies and the welfare states,0,17/18,2300
2300-E17;EU social policies and the welfare states,0,17/18,2300
2300-E17;Demokrati og klimapolitik.,1,17/18,2300
2300-E17;Demokrati og klimapolitik.,1,17/18,2300
2300-E17;New Media and Politics in the Middle East: Emerging Regional dynamics in the Digital Age.,0,17/18,2300
2300-E17;New Media and Politics in the Middle East: Emerging Regional dynamics in the Digital Age.,0,17/18,2300
2300-E17;Klimapolitik: Fra globalt til lokalt niveau.,0,17/18,2300
2300-E17;Klimapolitik: Fra globalt til lokalt niveau.,0,17/18,2300
"2300-E17;Peacebuilding: Theories, methods and culture.",0,17/18,2300
"2300-E17;Peacebuilding: Theories, methods and culture.",0,17/18,2300
2300-E17;Introduction to Political Psychology.,0,17/18,2300
2300-E17;Introduction to Political Psychology.,0,17/18,2300
2300-E17;Security Studies and Strategy,0,17/18,2300
2300-E17;Political Risk Analysis,0,17/18,2300
2300-E17;Security Risk Management,0,17/18,2300
2300-E17;Knowledge Production and Evaluation,0,17/18,2300
2300-E17;Intelligence,0,17/18,2300
2300-E17;Transformations of the Public Private Divide,0,17/18,2300
2300-F18;Organizational Management and Leadership.,0,17/18,2300
2300-B5-5F17;EU`s politiske Ã¸konomi,1,17/18,2300
2300-E17;Specialisering i Organisation og Ledelse,1,17/18,2300
2300-E17;Specialisering i Politisk adfÃ¦rd og videregÃ¥ende kvantitativ metode,1,17/18,2300
2300-E17;Specialization in International Political Economy,1,17/18,2300
2300-E17;Specialeseminar,0,17/18,2300
"2300-E17;Specialization in International Relations, Diplomacy and Conflict Studies",1,17/18,2300
2300-E17;Budgetter og regnskaber for virksomheder og offentlige myndigheder.,0,17/18,2300
2300-E17;Videnskabsteori og metodologi,1,17/18,2300
2300-E17;Religion and Development,1,17/18,2300
2300-E17;Africa and Globalisation: Linking and Delinking Practices in Perspective,1,17/18,2300
2300-F18;Contemporary Political Theory,1,17/18,2300
"2300-F18;Folketing, Minister og Forvaltning.",0,17/18,2300
2300-F18;Dansk udenrigspolitik efter den kolde krig - teori og empiri,0,17/18,2300
2300-F18;Skriftlig og digital formidling,0,17/18,2300
2300-F18;Projektledelse i organisationer,0,17/18,2300
2300-F18;European Union as Global Actor,0,17/18,2300
2300-F18;Securitization Theory: Debates and Doings.,0,17/18,2300
2300-F18;Radicalism: From suffrage to terrorism.,1,17/18,2300
2300-F18;Digital Methods.,0,17/18,2300
2300-F18;Politisk rÃ¥dgivning og kommunikation.,0,17/18,2300
2300-F18;Jean Monnet: The European Union as an International Actor.,0,17/18,2300
2300-F18;Jean Monnet: The European Union as an International Actor.,0,17/18,2300
"2300-F18;Finanspolitik og den offentlige sektor. Fokus pÃ¥ teori og praksis i Danmark, dvs. stat, regioner og kommuner.",0,17/18,2300
"2300-F18;Finanspolitik og den offentlige sektor. Fokus pÃ¥ teori og praksis i Danmark, dvs. stat, regioner og kommuner.",0,17/18,2300
2300-F18;I Slotsholmens maskinrum: Ã˜konomiske perspektiver pÃ¥ policy-design i den danske velfÃ¦rdsstat.,0,17/18,2300
2300-F18;I Slotsholmens maskinrum: Ã˜konomiske perspektiver pÃ¥ policy-design i den danske velfÃ¦rdsstat.,0,17/18,2300
"2300-F18;Det finansielle system - Funktion, krise og regulering",0,17/18,2300
"2300-F18;Det finansielle system - Funktion, krise og regulering",0,17/18,2300
2300-F18;BudgetlÃ¦gning og Ã¸konomistyring i staten,0,17/18,2300
2300-F18;BudgetlÃ¦gning og Ã¸konomistyring i staten,0,17/18,2300
2300-F18;`Os og Dem`- Indvandrings- og integrationspolitik i Vesteuropa.,0,17/18,2300
2300-F18;`Os og Dem`- Indvandrings- og integrationspolitik i Vesteuropa.,0,17/18,2300
2300-F18;An American Perspective on Political Campaigns,0,17/18,2300
2300-F18;The politics of global finance,0,17/18,2300
2300-F18;The politics of global finance,0,17/18,2300
2300-F18;Sex and money: gender in the global political economy.,0,17/18,2300
2300-F18;Sex and money: gender in the global political economy.,0,17/18,2300
2300-F18;Chinese Foreign Policy,0,17/18,2300
2300-F18;Chinese Foreign Policy,0,17/18,2300
2300-F18;Theories and Issues in International Political Economy,0,17/18,2300
2300-F18;Theories and Issues in International Political Economy,0,17/18,2300
2300-F18;The politics of International Trade.,0,17/18,2300
2300-F18;The politics of International Trade.,0,17/18,2300
2300-F18;KÃ¸n og politik,0,17/18,2300
2300-F18;KÃ¸n og politik,0,17/18,2300
2300-F18;Soft Law Governance in EU and China.,0,17/18,2300
2300-F18;Soft Law Governance in EU and China.,0,17/18,2300
2300-F18;Power tools: Public policy design and instrumentation in the information age.,1,17/18,2300
2300-F18;Power tools: Public policy design and instrumentation in the information age.,1,17/18,2300
2300-F18;Aktuel russisk udenrigspolitik.,0,17/18,2300
2300-F18;Aktuel russisk udenrigspolitik.,0,17/18,2300
2300-F18;Politics of Political Islam,1,17/18,2300
2300-F18;Politics of Political Islam,1,17/18,2300
2300-F18;The political economy of European Integration.,0,17/18,2300
2300-F18;The political economy of European Integration.,0,17/18,2300
2300-F18;Power and Critique in the Anthropocene.,0,17/18,2300
"2300-F18;Democracy between populism, technocracy, and compromise.",0,17/18,2300
"2300-F18;Democracy between populism, technocracy, and compromise.",0,17/18,2300
2300-F18;IR 2.0: Understanding International Politics in the Age of Social Media.,1,17/18,2300
2300-F18;IR 2.0: Understanding International Politics in the Age of Social Media.,1,17/18,2300
2300-F18;Trump og teorierne - amerikansk udenrigspolitik i en ny situation.,0,17/18,2300
2300-F18;Trump og teorierne - amerikansk udenrigspolitik i en ny situation.,0,17/18,2300
2300-F18;Health Policy in a comparative perspective,0,17/18,2300
2300-F18;Health Policy in a comparative perspective,0,17/18,2300
2300-F18;Kollektive valg: Afstemningsteori og valgmetoder,0,17/18,2300
2300-F18;Kollektive valg: Afstemningsteori og valgmetoder,0,17/18,2300
"2300-F18;Pligter og praksis, den moderne embedsmands roller.",0,17/18,2300
"2300-F18;Pligter og praksis, den moderne embedsmands roller.",0,17/18,2300
"2300-F18;Explaining Transnational Jihad: Al-Qaeda, Islamic State and Jihadism Studies",0,17/18,2300
"2300-F18;Explaining Transnational Jihad: Al-Qaeda, Islamic State and Jihadism Studies",0,17/18,2300
2300-F18;Udbud: International politik 2,1,17/18,2300
2300-F18;Udbud: International politik 2,1,17/18,2300
2300-F18;The Resilience of the Nordic Model,0,17/18,2300
2300-F18;Environmental Politics,0,17/18,2300
2300-F18;The Politics of Cyber Security,0,17/18,2300
2300-F18;Politics of Immigration,0,17/18,2300
2300-F18;Udbud: Politisk teori 2.,1,17/18,2300
"2300-F18;Kvalitative metoder Â¿ kvalitet, kvaler og nye kundskaber",0,17/18,2300
2300-F18;Political Data Science,0,17/18,2300
2300-F18;The Resilience of the Nordic Model,0,17/18,2300
2300-F18;Environmental Politics,0,17/18,2300
2300-F18;The Politics of Cyber Security.,0,17/18,2300
2300-F18;Politics of Immigration,0,17/18,2300
2300-F18;Udbud: Politisk teori 2.,1,17/18,2300
"2300-F18;Kvalitative metoder Â¿ kvalitet, kvaler og nye kundskaber",0,17/18,2300
2300-F18;Political Data Science,0,17/18,2300
2300-F18;An American Perspective on Political Campaigns,0,17/18,2300
2300-F18;Sociologi 1,0,17/18,2300
2300-F18;Dansk og komparativ politik 2,0,17/18,2300
2300-F18;Politisk teori 2,0,17/18,2300
2300-F18;Metode 1,0,17/18,2300
2300-E17;I Slotsholmens maskinrum: Ã˜konomiske perspektiver pÃ¥ policy-design i den danske velfÃ¦rdsstat.,1,17/18,2300
2300-F18;Strategisk styring i den offentlige sektor,0,17/18,2300
2300-F18;Finanspolitikkens politik,1,17/18,2300
"2300-F18;Ethnic Conflict, Peace Building and Democratization",1,17/18,2300
2300-F18;Power and Critique in the Anthropocene.,0,17/18,2300
2300-F18;Strategisk styring i den offentlige sektor,0,17/18,2300
2300-F18;Rethinking Imperialism,1,17/18,2300
2300-F18;Finanspolitikkens politik,1,17/18,2300
2300-E17;The Politics of Crisis and Austerity.,0,17/18,2300
"2300-F18;Ethnic Conflict, Peace Building and Democratization",1,17/18,2300
"2300-E17;Nudge, Nudge. Information-based governance and policy design.",1,17/18,2300
"2300-B5-5F17;Nudge, Nudge. Information-based governance and policy design.",0,17/18,2300
"2300-B5-5F17;Nudge, Nudge. Information-based governance and policy design.",0,17/18,2300
2300-F18;Holdets Time,0,17/18,2300
"2300-E17;Approaches to International Conflicts: International Relations, Diplomacy and Conflict Studies.",0,17/18,2300
2300-E17;Chinese Foreign Policy,0,17/18,2300
2300-E17;Chinese Foreign Policy,0,17/18,2300
2300-E17;The politics of global finance,0,17/18,2300
2300-E17;The politics of global finance,0,17/18,2300
2300-E17;Qualitative Interviewing.,0,17/18,2300
2300-E17;Qualitative Interviewing.,0,17/18,2300
"2300-E17;Greenland at the Crossroads: Climate change, Asian interests in the Arcitc and developments in Greenland.",0,17/18,2300
"2300-E17;Greenland at the Crossroads: Climate change, Asian interests in the Arcitc and developments in Greenland.",0,17/18,2300
2300-E17;African politics,0,17/18,2300
2300-E17;African politics,0,17/18,2300
2300-E17;Theorising European Integration.,0,17/18,2300
2300-E17;Theorising European Integration.,0,17/18,2300
2300-E17;Politisk adfÃ¦rd.,0,17/18,2300
2300-E17;Politisk adfÃ¦rd.,0,17/18,2300
2300-E17;Organisation: Organisationsteori og offentlige organisationer,0,17/18,2300
2300-E17;Organisation: Organisationsteori og offentlige organisationer,0,17/18,2300
2300-E17;Sociological Approaches in International Relations.,1,17/18,2300
2300-E17;Sociological Approaches in International Relations.,1,17/18,2300
2300-E17;Jean Monnet: The Politics of the European Union.,0,17/18,2300
2300-E17;Jean Monnet: The Politics of the European Union.,0,17/18,2300
2300-E17;Tal der tÃ¦ller - indikatorer og statistik som politiske fÃ¦nomener,0,17/18,2300
2300-E17;Tal der tÃ¦ller - indikatorer og statistik som politiske fÃ¦nomener,0,17/18,2300
2300-E17;Social Media and the Politics of the Digital Age.,0,17/18,2300
2300-E17;Social Media and the Politics of the Digital Age.,0,17/18,2300
2300-E17;The Politics of citizenship in a Transnational Age.,1,17/18,2300
2300-E17;The Politics of citizenship in a Transnational Age.,1,17/18,2300
2300-E17;Ministerial careers,0,17/18,2300
2300-E17;Ministerial careers,0,17/18,2300
2300-E17;Parties in Government,0,17/18,2300
2300-E17;Parties in Government,0,17/18,2300
2300-E17;Diplomati i forandring,0,17/18,2300
2300-E17;Diplomati i forandring,0,17/18,2300
2300-E17;Styring og ledelse,0,17/18,2300
2300-E17;VideregÃ¥ende kvantitative metoder i studiet af politisk adfÃ¦rd.,0,17/18,2300
2300-E17;Det europÃ¦iske udenrigspolitiske samarbejde og EU som international aktÃ¸r,0,17/18,2300
2300-E17;Den offentlige sektors psykologi,0,17/18,2300
2300-B5-5F17;Economic Crisis: A Brief history of time,1,17/18,2300
2300-B5-5F17;Economic Crisis: A Brief history of time,1,17/18,2300
2300-B5-5F17;Den syriske konflikt: Nye sikkerhedsfÃ¦nomener og analytiske tilgange,0,17/18,2300
"2300-B5-5F17;EU`s politiske Ã¸konomi - pÃ¥ baggrund af TTIP, eurokrise og Brexit",0,17/18,2300
2300-B5-5F17;Dansk forsvarspolitik og strategiske studier,0,17/18,2300
2300-E17;Offentlig ret,0,17/18,2300
2300-E17;Holdets Time,0,17/18,2300
2300-E17;Offentlig ret,0,17/18,2300
2300-E17;International politik,0,17/18,2300
2300-E17;Metode 1,0,17/18,2300
2300-E17;Politisk teori og idÃ©historie,1,17/18,2300
2300-E17;MakroÃ¸konomi,0,17/18,2300
2300-E17;Sammenlignende Statskundskab,0,17/18,2300
2300-E17;National forvaltning,0,17/18,2300
2300-E17;Bachelorprojekt,0,17/18,2300
2300-E17;International politik,0,17/18,2300
2300-E17;Politologisk grundkursus,1,17/18,2300
2300-F18;Offentlig ret,0,17/18,2300
2300-F18;Offentlig ret,0,17/18,2300
2300-F18;Metode 2,0,17/18,2300
2300-F18;Bachelorprojekt,0,17/18,2300
2300-F18;MikroÃ¸konomi,0,17/18,2300
2300-F18;International forvaltning,0,17/18,2300
2300-F18;Sociologi,0,17/18,2300
2300-F18;Almen Statskundskab,0,17/18,2300
2300-F18;Glocal Environmental Governance.,0,17/18,2300
2300-B5-5F18;Nation-Building and State Formation in the Artic and Greenland,1,17/18,2300
2300-B5-5F18;Nation-Building and State Formation in the Artic and Greenland,1,17/18,2300
"2300-B5-5F18;EuropÃ¦isk politisk Ã¸konomi - pÃ¥ baggrund af tysk lederskab, Macron og Brexit",1,17/18,2300
2300-B5-5F18;Dansk forsvarspolitik og strategiske studier,1,17/18,2300
2300-E17;The Politics of Crisis and Austerity.,0,17/18,2300
2300-F18;Specialization in International Political Economy,1,17/18,2300
2300-F18;European Union as Global Actor,0,17/18,2300
2300-F18;Specialeseminar,0,17/18,2300
2300-F18;Thesis seminar,0,17/18,2300
2300-F18;Critical Development Planning and Policy Analysis: Focus on Africa,1,17/18,2300
2300-F18;Human Rights and NGOs in Africa,1,17/18,2300
2300-F18;Strategisk styring i den offentlige sektor,1,17/18,2300
2400-F18;Antropologi II,0,17/18,2400
2400-F18;Faghistorie II,0,17/18,2400
2400-F18;Anvendt antropologi,0,17/18,2400
2400-F18;Videnskabsteori,0,17/18,2400
2400-F18;Bachelorprojekt,0,17/18,2400
2400-F18;Body & Soul. Subjectivity and sociality,0,17/18,2400
2400-F18;Critical Data Studies,0,17/18,2400
2400-F18;Innovation og Co-design.,0,17/18,2400
2400-F18;Ethnographic approaches to migration issues in Scandinavia,0,17/18,2400
2400-F18;Danish Culture and Society,0,17/18,2400
2400-F18;Statistik for Antropologer - og andre med kvalitative spidskompetencer,0,17/18,2400
2400-F18;Anthropology: methodology and analysis,0,17/18,2400
2400-F18;Anthropological Project Design,0,17/18,2400
2400-E17;Antropologi I,0,17/18,2400
2400-E17;Digitale studietekniske redskaber.,1,17/18,2400
2400-B5-5F17;Sustainability in the Social and Human Sciences.,0,17/18,2400
"2400-F18;Markets, Power and Global Cities",0,17/18,2400
2400-B5-5F18;Sustainability in the Social and Human Sciences.,1,17/18,2400
2400-F18;Political Anthropology,0,17/18,2400
"2400-F18;Medical Anthropology, introductory course",0,17/18,2400
2400-E17;Selvstudium af valgfrit antropologisk kursus,1,17/18,2400
2400-E17;Selvstudium af valgfrit antropologisk kursus,1,17/18,2400
2400-B5-5F17;Selvstudium af valgfrit antropologisk kursus,1,17/18,2400
2400-F18;Anthropology and the Environment,1,17/18,2400
2400-F18;Selvstudium af valgfrit antropologisk kursus,1,17/18,2400
2400-F18;Masterprojekt,0,17/18,2400
2400-F18;Anthropology of Marketing and Promotion; Performance and Tricksters,0,17/18,2400
"2400-E17;Projektorienteret forlÃ¸b, 22,5 ECTS",1,17/18,2400
2400-F18;Selvstudium af valgfrit antropologisk kursus,1,17/18,2400
2400-F18;Contemporary South Asia: Reason and Religion,0,17/18,2400
2400-E17;Feltarbejde: Etnografi og analyse,0,17/18,2400
"2400-E17;Projektorienteret forlÃ¸b, 15 ECTS",1,17/18,2400
"2400-E17;Markets, Power and Global Cities",0,17/18,2400
2400-E17;Fieldwork: Ethnography and Analysis,0,17/18,2400
"2400-E17;Protest, Resistance, Rebellion and Revolution",0,17/18,2400
"2400-E17;The Anthropology of Migration, Introductory course",0,17/18,2400
2400-E17;Anthropology: methodology and analysis,0,17/18,2400
2400-E17;Introduction to Anthropology,0,17/18,2400
2400-E17;Visual Anthropology,0,17/18,2400
2400-E17;Danish Culture and Society,0,17/18,2400
2400-E17;Ethnographic approaches to migration issues in Scandinavia,0,17/18,2400
2400-E17;Organizational Anthropology,0,17/18,2400
2400-E17;Urban Anthropology,0,17/18,2400
2400-E17;Gender matters,0,17/18,2400
2400-E17;Udvalgte temaer i sundhedsantropologi,0,17/18,2400
2400-E17;Analytical Approaches,0,17/18,2400
2400-E17;Bachelorprojekt,0,17/18,2400
2400-E17;Antropologisk Metode,0,17/18,2400
2400-E17;Faghistorie I,0,17/18,2400
2400-B5-5F17;Evalueringsantropologi.,0,17/18,2400
"2400-E17;Projektorienteret forlÃ¸b, 30 ECTS",1,17/18,2400
2400-B5-5F18;Antropologiske perspektiver pÃ¥ naturopfattelser og naturetisk praksis,1,17/18,2400
2400-B5-5F18;Selvstudium af valgfrit antropologisk kursus,1,17/18,2400
2400-F18;Feltarbejde: Etnografi og analyse,1,17/18,2400
"2400-F18;Projektorienteret forlÃ¸b, 30 ECTS",1,17/18,2400
"2400-F18;Projektorienteret forlÃ¸b, 22,5 ECTS",1,17/18,2400
"2400-F18;Projektorienteret forlÃ¸b, 15 ECTS",1,17/18,2400
2400-B5-5F18;Evalueringsantropologi.,1,17/18,2400
2500-F18;Teori og Metode: Global Activism and Social Movements,0,17/18,2500
2500-E17;Bachelorprojekt,1,17/18,2500
2500-E17;Teori og Metode: Authoritarian Regimes and Contentious Politics.,0,17/18,2500
2500-B5-5F18;Valgfag: Genes and the Social Environment,1,17/18,2500
2500-B5-5F18;Valgfag: Genes and the Social Environment,1,17/18,2500
"2500-B5-5F18;Vf: Democracy, Democratization and Civil Soc. in Comparative Perspective",1,17/18,2500
"2500-B5-5F18;Valgfag: Democracy, Democratisation and Civil Society in Comparative Perspective",1,17/18,2500
"2500-B5-5F18;Teori og Metode: KÃ¸n, innovation, mangfoldighed i offentlige og private institutioner",1,17/18,2500
2500-B5-5F18;Teori og Tema: Sociologien om byer og byplanlÃ¦gning.,1,17/18,2500
2500-B5-5F18;Valgfag: Anvendt data-mining: Klassifikation af variabler og individer.,1,17/18,2500
2500-B5-5F18;Valgfag: Anvendt data-mining: Klassifikation af variabler og individer.,1,17/18,2500
2500-B5-5F18;Metode og Forskningspraksis: Kvalitative analyser af sociologiske genstandsfelter.,1,17/18,2500
"2500-B5-5F17;Valgfag: Democracy, Democratisation and Civil Society in Comparative Perspective",0,17/18,2500
"2500-B5-5F17;Vf: Democracy, Democratization and Civil Soc. in Comparative Perspective",0,17/18,2500
2500-B5-5F17;Valgfag: Organizations - Innovation and change,0,17/18,2500
2500-E17;Valgfag: Digitale metoder i sociologien.,0,17/18,2500
2500-E17;Valgfag: Digitale metoder i sociologien.,0,17/18,2500
2500-F18;Bachelorprojekt,1,17/18,2500
2500-E17;Metode og Forskningspraksis: Kvalitative analyser af arbejdsliv,0,17/18,2500
2500-E17;Metode og Forskningspraksis: Logikken i statistisk kontrol: Test af sociologiske forklaringer med regressionsanalyse.,0,17/18,2500
2500-E17;Metode og Forskningspraksis:  Om begrebet survey og spÃ¸rgeskemakonstruktion,0,17/18,2500
"2500-E17;Metode og Forskningspraksis: Evaluering - metoder, teorier og praksis",0,17/18,2500
2500-E17;Teori og Tema: ISSUES IN INTERNATIONAL DEVELOPMENT,0,17/18,2500
2500-E17;Teori og Tema: Human Ressource Management,0,17/18,2500
2500-E17;Teori og Tema: Criminology,0,17/18,2500
2500-E17;Teori og Tema: Regulering af arbejdsmigration pÃ¥ det grÃ¦nselÃ¸se arbejdsmarked.,1,17/18,2500
2500-E17;Teori og Tema: From Proletariat to Precariat: The working class in a Global World.,0,17/18,2500
2500-E17;Teori og Tema: Politi og samfund,0,17/18,2500
2500-E17;Teori og Metode: Transnational and Global Sociology (TGS),0,17/18,2500
"2500-E17;Teori og Metode: Sociologien om eksperter, professioner og ekspertise.",0,17/18,2500
2500-E17;Teori og Metode: Mundane Sociality.,0,17/18,2500
2500-E17;Valgfag: Social stratifikation i Europa.,0,17/18,2500
2500-E17;Valgfag: Social stratifikation i Europa.,0,17/18,2500
2500-E17;Valgfag: Hvorfor tiltrÃ¦kkes unge af voldelig islamistisk ekstremisme? - et sociologisk perspektiv.,0,17/18,2500
2500-E17;Valgfag: Hvorfor tiltrÃ¦kkes unge af voldelig islamistisk ekstremisme? - et sociologisk perspektiv.,0,17/18,2500
2500-E17;Valgfag: Projektledelse i organisationer,0,17/18,2500
2500-E17;Valgfag: Projektledelse i organisationer,0,17/18,2500
2500-E17;Valgfag: Danish Society - A sociological perspective,0,17/18,2500
2500-E17;Sociologisk projektdesign,0,17/18,2500
"2500-E17;Advanced welfare, Inequality and Mobility",0,17/18,2500
"2500-E17;Advanced culture, Lifestyle and Everyday Life",0,17/18,2500
"2500-E17;Advanced knowledge, organization and politics",0,17/18,2500
2500-E17;Klassisk og nyere sociologisk teori,0,17/18,2500
2500-E17;Socio-cultural Differentiation,0,17/18,2500
"2500-E17;Kultur, livsstil, hverdagsliv",0,17/18,2500
2500-E17;VideregÃ¥ende kvantitative metoder,0,17/18,2500
2500-E17;VideregÃ¥ende kvalitative metoder,0,17/18,2500
2500-E17;ElementÃ¦re samfundsvidenskabelige metoder II,1,17/18,2500
2500-E17;ElementÃ¦re samfundsvidenskabelige metoder I,0,17/18,2500
2500-E17;Almen Sociologi I,0,17/18,2500
2500-E17;Det Danske Samfund,0,17/18,2500
2500-F18;Teori og Metode: Conversations with Marxists.,0,17/18,2500
2500-F18;Almen Sociologi II,0,17/18,2500
2500-F18;Metode og forskningspraksis: Avanceret kvalitativ dataanalyse.,0,17/18,2500
2500-F18;Metode og Forskningspraksis: Kvalitative analyser af arbejdsliv,1,17/18,2500
"2500-F18;Metode og Forskningspraksis: Evaluering - metoder, teorier og praksis",0,17/18,2500
2500-F18;Teori og Tema: Forbrugs-sociologi,0,17/18,2500
2500-F18;Teori og Tema: Contemporary Economic Sociology,0,17/18,2500
2500-F18;Teori og Tema: Madsociologi og samfundsmÃ¦ssige udfordringer,1,17/18,2500
"2500-F18;Teori og Tema: Rus, afhÃ¦ngighed og marginalisering - teoretiske perspektiver",0,17/18,2500
2500-F18;Teori og Tema: Multinationale selskaber og nationale arbejdsmarkedssystemer.,1,17/18,2500
2500-F18;Teori og Metode: Kroppens sociology.,0,17/18,2500
"2500-F18;Valgfag: Migration, Refugees and citizenship in a Globalized World",0,17/18,2500
"2500-F18;Valgfag: Migration, Refugees and citizenship in a Globalized World",0,17/18,2500
2500-F18;Valgfag: Conflict and Peace Making in Divided Societies.,0,17/18,2500
2500-F18;Valgfag: Conflict and Peace Making in Divided Societies,0,17/18,2500
2500-F18;Valgfag: Danish Society - A sociological perspective,0,17/18,2500
2500-F18;Valgfag: Arbejdsmarkedet og arbejdsmarkedsrelationerne i et dansk og europÃ¦isk perspektiv.,1,17/18,2500
2500-F18;Valgfag: Arbejdsmarkedet og arbejdsmarkedsrelationerne i et dansk og europÃ¦isk perspektiv,1,17/18,2500
2500-F18;Valgfag: Projektledelse i organisationer,0,17/18,2500
2500-F18;Valgfag: Projektledelse i organisationer,0,17/18,2500
2500-F18;Valgfag: Hvorfor tiltrÃ¦kkes unge af voldelig islamistisk ekstremisme? - et sociologisk perspektiv.,0,17/18,2500
2500-F18;Valgfag: Hvorfor tiltrÃ¦kkes unge af voldelig islamistisk ekstremisme? - et sociologisk perspektiv.,0,17/18,2500
2500-F18;Valgfag: Sociology of Organizations,0,17/18,2500
2500-F18;Valgfag: Sociology of Organizations,0,17/18,2500
2500-F18;Valgfag: Gender and Body Dynamics. Cross-disciplinary perspectives.,0,17/18,2500
2500-F18;Valgfag: Gender and Body Dynamics. Cross-disciplinary perspectives.,0,17/18,2500
2500-F18;Sociologisk projektdesign,0,17/18,2500
2500-F18;Critical Reading and Re-analysis,0,17/18,2500
2500-F18;Sociologiske teoriudviklinger,0,17/18,2500
"2500-F18;Knowledge, Organisation and Politics",0,17/18,2500
2500-F18;Nyere statistiske analysestrategier,0,17/18,2500
"2500-F18;VelfÃ¦rd, Ulighed og Mobilitet",0,17/18,2500
2500-F18;GrundlÃ¦ggende statistik,0,17/18,2500
2500-F18;Videnskab og Samfund,0,17/18,2500
2500-B5-5F17;Valgfag: Migration and Gender,0,17/18,2500
"2500-B5-5F17;Valgfag: Black and Orange: Race, class, and the American Criminal Justice System",0,17/18,2500
"2500-B5-5F17;Valgfag: Black and Orange: Race, class, and the American Criminal Justice System",0,17/18,2500
2500-B5-5F17;Metode og Forskningspraksis: Kvalitative analyser af sociologiske genstandsfelter.,0,17/18,2500
2500-B5-5F17;Samfundsvidenskabelig metode: Kvalitative analyser af sociologiske genstandsfelter.,0,17/18,2500
2500-B5-5F17;Valgfag: Anvendt data-mining: Klassifikation af variabler og individer.,0,17/18,2500
2500-B5-5F17;Valgfag: Anvendt data-mining: Klassifikation af variabler og individer.,0,17/18,2500
2500-B5-5F17;Valgfag: KÃ¸nne(de) tal. Kritisk blik pÃ¥ kvantitative metoder med fokus pÃ¥ kÃ¸n og krop,0,17/18,2500
2500-B5-5F17;Valgfag: KÃ¸nne(de) tal. Kritisk blik pÃ¥ kvantitative metoder med fokus pÃ¥ kÃ¸n og krop,0,17/18,2500
2500-B5-5F17;Valgfag: Migration and Gender,0,17/18,2500
2500-F18;Teori og Tema: Scandinavian Welfare Regime: Challenged by Europeanization and Globalization?,1,17/18,2500
2500-F18;Teori og Metode: Sociology of the Welfare State: Theoretical Perspectives.,0,17/18,2500
